Phi,Theta,Tipo,PhiNorm,ThetaNorm
1.2327397994378708,1.3651436339040512,0,0.27421102931997426,0.9560690849678648
1.176170307626101,1.1145016052904673,0,0.237470136025688,0.5423906392409517
0.8836128224903577,0.8656206570011852,0,0.04745917782965398,0.13161881286829144
1.5223746587908202,1.3596615360401612,0,0.46232379330238416,0.9470210185434057
1.9677580653908398,0.8826452972061144,0,0.7515925085205821,0.15971755886867925
0.8765047901946548,1.2903754722195242,0,0.04284263545416769,0.8326660903200733
1.5791010121565634,0.8547912881517813,0,0.4991665654262644,0.11374520843488854
1.7382560919086303,1.2779450274103867,1,0.6025349998090828,0.8121499497638304
2.2021829257555163,1.2237588736105112,0,0.9038473459662762,0.7227170481557353
1.580098888888548,1.2358398201798935,1,0.4998146688713633,0.7426563505439905
1.0567397117058777,1.2812617192682176,0,0.15990205753952097,0.8176240673341836
1.082503871448523,1.248096793421389,0,0.17663542765836876,0.7628861805844875
0.9172277854747186,1.1138432638374844,0,0.06929150703298662,0.5413040630169481
2.1378058927073846,1.340858675489987,0,0.8620355915016192,0.9159873640097207
1.123732844101211,0.8477871907246775,0,0.20341292267115405,0.10218511951687555
1.3321617626424205,1.2118449477978452,1,0.33878385159954094,0.7030534093799428
1.2975717549139638,1.1011824563284727,0,0.31631824792700897,0.5204077145436029
1.4418614302812118,1.003799592933032,0,0.41003186274566417,0.35967971616001926
0.8241647290202433,0.9214203802267875,0,0.008848683218850543,0.22371487075468247
0.8314678112965377,1.0128433775437,0,0.01359190713759359,0.37460625813673626
2.0770548212678452,0.8339949718511529,0,0.8225788355402853,0.07942140467509497
2.0259118653813335,0.9483721438525438,0,0.789362382204748,0.268198087507971
1.4160167745366679,1.2154437711061716,1,0.39324621188464143,0.708993177905075
2.269465253366036,1.3722052165496432,0,0.9475460383207123,0.9677240518118505
1.329140308712161,1.241670571400154,1,0.33682147023655035,0.7522798606773861
1.0704106125437154,1.26768338770989,0,0.16878106798902373,0.7952133681961173
1.158570951249255,0.8468499578557932,0,0.22603966256763797,0.10063823993475265
1.3053299203562407,0.8037046221025754,0,0.3213570403846568,0.02942793441063904
1.2756992150557502,1.05628249001208,0,0.30211241670477323,0.44630143483585305
2.334108672657841,1.2376547501975756,0,0.9895308059810055,0.745651847480282
1.8581954067510256,1.328641175093169,0,0.6804334823175893,0.8958226829194015
1.8655734563928799,1.1746395728107721,0,0.6852253962261196,0.6416468616334439
1.0644198663190794,1.0627926893171498,0,0.16489018333117877,0.45704635716508346
0.8246352104408146,0.9158821235702835,0,0.009154252654186299,0.21457411563722598
0.9170503938245872,0.9565809614534184,0,0.06917629426582118,0.2817465371641174
1.3227977148446435,1.2798346519142636,1,0.332702066702383,0.8152687280952028
1.2696041785404482,1.1645930248917602,0,0.29815379733130204,0.6250652837111506
0.8773748821564877,0.970612292542833,0,0.043407744931061906,0.3049049007819666
1.0449915709380222,0.9665900900202882,0,0.15227184605036231,0.29826635537468194
1.7562725642495858,1.0522737774029556,0,0.6142363827739689,0.439685154195765
2.1385679389940004,0.9868497537368772,0,0.8625305272064515,0.3317044273675858
1.067994885908165,1.0988832112291766,0,0.16721209588582273,0.5166128675888314
1.128672115461671,0.8682408465808666,0,0.20662089283659266,0.13594337072009352
0.8930904032555773,1.1727006946119223,0,0.053614700398984645,0.6384467913013028
1.738286574344846,0.8568876924231339,0,0.6025547976170615,0.11720527163891499
1.8163487300148173,1.167668259081105,0,0.6532547993306292,0.630140881394154
0.9712478280445385,1.1478769575661434,0,0.10437657773531185,0.5974758295873628
1.2774592818320785,0.9828217896221553,0,0.3032555492228285,0.32505637259545156
0.9708020382655707,0.8657656722310675,0,0.10408704508836429,0.1318581569050289
0.8969105597859136,1.083033313356681,0,0.05609582509983187,0.490453004643687
1.913482851227147,1.0048827439686294,0,0.7163417083410784,0.36146743005370263
1.1252474693689285,1.2841200541614952,0,0.20439664523184456,0.8223416781138227
1.9342237294894848,0.8129853711221365,0,0.7298125451943058,0.04474558026129801
1.0511787418130656,1.2436646553044617,0,0.15629030507541208,0.7555710466558353
2.0314041812877384,1.0324438176071578,0,0.7929295451081585,0.40695629785619325
1.1382450066232384,1.1593597972330818,0,0.21283831783760326,0.6164279713818813
1.4645638324333072,0.9537402165829679,0,0.4247766749806676,0.2770579582804602
1.2015845024904608,1.381368964571061,0,0.25397621009081456,0.9828485904197689
1.4632670625623896,1.1157864143308238,1,0.4239344456812925,0.5445111846650792
1.9702742040317853,1.0232364471228088,0,0.7532266964611105,0.3917597614561886
1.5686751798584493,1.153564602042608,1,0.49239517010873685,0.6068631455929261
1.0644216926166536,0.8366790870431663,0,0.1648913694794391,0.08385147016301815
1.6841648392653574,0.995387464886341,0,0.56740367941233,0.34579570766048756
1.777569930019388,0.9973940523625789,0,0.6280686485083214,0.34910753047399085
1.2180061554000219,1.3383491003611252,0,0.26464178579146913,0.9118453725628554
0.9393374603457556,1.31183885318235,0,0.08365135328918225,0.8680908677441145
1.537447785763486,1.0191990167043479,0,0.47211352504607146,0.3850960827847459
1.126500172436453,1.1827585802272282,0,0.20521025391488676,0.6550470818098569
0.9123946090377966,0.854472458504099,0,0.06615244366059009,0.11321898801673115
1.0731371911068854,1.3091914561403082,0,0.17055193297012075,0.8637214046511458
1.2741393984906833,1.0170464257043708,0,0.30109934318863707,0.38154328478003
1.145792467953474,0.9293318284333415,0,0.21774026166802743,0.23677251960806736
1.312182337638029,1.2234868030442219,1,0.3258075652894205,0.7222680024405648
1.3047107698935752,1.1588974233669682,0,0.32095491301258144,0.6156648347948667
1.4164785764249128,0.9405227479428961,0,0.39354614411587946,0.2552428544301047
1.1736816904681497,1.3391672198219955,0,0.2358538228059254,0.9131956584221895
1.6041768095968179,1.1864006040102197,1,0.5154528562963875,0.6610581516459184
2.2476669254800345,0.9513061908724161,0,0.9333884064735262,0.27304065927290716
1.2017203947561468,1.0934591029871756,0,0.254064469735248,0.5076605115956359
1.0679920287861187,1.0204820040420501,0,0.1672102402351377,0.38721362153386857
1.6819360502659815,1.209539368888542,1,0.5659561200268927,0.6992481086289992
0.9639929497656966,1.1149407726221172,0,0.09966466146792008,0.5431154740189652
1.388099228639775,1.0946616986564124,0,0.37511425520648956,0.5096453658917792
1.6021737513651542,0.8643236819652055,0,0.5141519050876214,0.12947818777042383
0.9171838031062205,1.2641068709524204,0,0.06926294125563799,0.7893104160793862
1.375118597268233,1.2560417529976344,1,0.36668356267523605,0.7759991391215869
2.006243673502386,1.3652367772578677,0,0.7765882363538281,0.9562228157609394
0.9159040774022226,1.32994312980902,0,0.0684317818439008,0.89797152685527
2.145483066824345,1.3254288355450399,0,0.8670217815132152,0.8905207962455353
1.6619513728432551,0.7906823760977525,0,0.5529764223631362,0.007935040673117252
1.9194723878317481,1.3917607655826356,0,0.7202318073719148,1.0
1.0755042086918474,1.0190828700486445,0,0.17208926939881203,0.38490438561299256
1.7357734659297563,1.004448346685937,0,0.6009225777551083,0.3607504681230712
1.7996610239844066,0.9514928068699501,0,0.6424164267917731,0.27334866434386296
1.3173540367129073,1.24723468559068,1,0.3291664931810217,0.7614632930128006
1.6578453155855966,0.9363744944210308,0,0.5503096101516028,0.24839626497781425
1.24112712428748,0.9007974539870202,0,0.27965844978380616,0.18967724298571634
1.326381608588533,1.0854190644313237,0,0.3350297428650122,0.49439062756314994
1.1035706058661634,0.9928501194425043,0,0.1903179023723551,0.3416078819981887
2.2219831111716215,0.8445654528802268,0,0.9167072193057932,0.09686772118825501
2.0740269147534964,1.0075340517159148,0,0.8206122633370396,0.36584334766858784
1.6214138444188313,1.0076773622615531,0,0.5266480082559057,0.3660798781663015
1.379659400997922,1.3917345922195503,0,0.3696327350994453,0.999956801514014
2.0570427851656867,1.3206627174331333,0,0.8095813688938229,0.882654436626638
2.279360860225507,0.895823241484753,0,0.9539730615104518,0.1814674287417307
1.9670326779877965,0.9863322974177651,0,0.7511213821180167,0.3308503785593873
1.6763254067420292,1.1901618162940277,1,0.5623121054101143,0.6672659391435749
1.9584144239810435,1.3839025565958083,0,0.745523977214703,0.9870302211570442
1.2040414413914684,0.9455764877829769,0,0.2555719488379977,0.2635839265707866
1.1812879091482524,1.294885366168805,0,0.24079392850509868,0.8401095583196398
1.2835884529211623,1.104162331611263,0,0.30723633840360737,0.5253259247187416
2.018081720055085,1.0835014783980792,0,0.7842768400742351,0.4912256994217359
1.731670463901387,1.288345936858231,1,0.5982577498614414,0.8293163925919963
1.741323858290917,1.3851332130218945,0,0.6045274602978288,0.9890613890357245
0.9349899781681408,1.234318482989893,0,0.08082773982420634,0.7401454212809809
1.6887044223607388,1.3008676042896945,1,0.5703520590559537,0.8499830938216733
2.063827460939499,0.9562798998985775,0,0.8139878968766339,0.28124964254207974
1.746640684692788,0.8778416291352663,0,0.6079806458442958,0.15178922397477337
1.9122300024526315,1.2652659056248887,0,0.7155280050238998,0.7912233740318193
2.30863015940967,1.2896539023485318,0,0.9729829582530655,0.8314751571618691
1.5982844631561863,1.1716053586734607,1,0.51162588057335,0.6366389665279477
1.5641105340038806,1.378405871229903,0,0.4894305126423598,0.9779580784226618
2.0077672052137596,0.9676265114720812,0,0.7775777434935475,0.299976943250416
1.5723195995502772,1.0979608297110754,0,0.4947621568135597,0.5150904997924727
1.6932553303411582,0.8426760391788265,0,0.5733077940138892,0.09374929078113677
0.9094973514406836,0.9464428108454093,0,0.06427072563887291,0.2650137712777848
1.3705309480486776,1.2390346642209975,1,0.3637039649265387,0.7479293613178595
2.1885177331121595,0.9367113204594528,0,0.8949720428890269,0.2489521879921048
2.30133387084141,0.8365741313433438,0,0.9682441467286004,0.08367824338611679
2.089675674825191,1.0801657351551261,0,0.8307758586879598,0.4857201380132129
1.035220684726217,1.13008670849044,0,0.14592582673498547,0.5681134651529537
1.3470631345271085,1.2098074343539844,1,0.3484620314243752,0.6996905440246535
1.6374271225828885,1.3404311750245865,1,0.537048351717979,0.9152817851048075
1.8663622252234848,1.1928924562134218,0,0.6857376877548388,0.6717727925390057
2.020335437777277,1.0406454156432121,0,0.7857405902281523,0.42049283179983843
1.1390022422024038,0.9911419920369328,0,0.21333012907227594,0.3387886601216782
2.2196021868294658,0.8264132344297707,0,0.9151608506820837,0.0669079352871561
2.133312039285147,1.2282268539867502,0,0.8591169124790821,0.7300913388435533
1.2944750949832762,1.334971981228223,0,0.3143070215850673,0.9062715212751792
1.2437994808386021,0.8199074224301873,0,0.28139409851856534,0.0561702540967108
2.1954711115878407,1.321209450207178,0,0.8994881403194201,0.8835568054968783
1.7582336288541813,1.1397142409640637,1,0.6155100598580833,0.5840034684852129
1.4138463023884973,1.2555568523028546,1,0.39183652827179405,0.7751988225631151
0.8740872148250061,0.7893002476683835,0,0.041272462630577336,0.005653872013499367
1.0460962531425024,0.879669198202335,0,0.1529893177775957,0.15480558134829725
2.292632434953826,1.1525219438199656,0,0.9625927166518273,0.6051422640817408
1.609611452310399,0.8591007070051642,0,0.5189825614720438,0.12085779726571906
1.6134866985800356,0.9484211006954485,0,0.5214994659928684,0.26827888956177076
0.8258967129718929,1.0239857712644664,0,0.009973576434556186,0.3929965023490916
0.844220408389399,1.36260380131601,0,0.02187449540218111,0.9518771543358027
1.3112031371663084,1.340555102877703,0,0.3251715917479768,0.9154863249497133
1.3994232243596016,0.923114977697236,0,0.38246899192202316,0.22651176180916988
1.4087845345164813,1.078774189388708,0,0.3885489987694079,0.48342342627259244
1.7403643099902342,0.9944412249224874,0,0.6039042504969806,0.3442339620917302
1.3122737392093762,0.8631426724424253,0,0.32586692900778247,0.127528960873104
2.0982520430389284,0.9485698081682675,0,0.8363460595029487,0.2685243275538108
1.4565169443806827,0.7858746450883531,0,0.419550362248775,0.0
1.2700039731041104,0.8773969462538816,0,0.29841345689218385,0.1510552859188531
1.1696670435420717,1.065299182669212,0,0.2332463800023721,0.4611832622158501
1.1475308673461468,0.9708678091171724,0,0.21886932160021794,0.30532662454439735
1.0923551132097844,1.2573960387980954,0,0.18303363649452134,0.7782343542134199
1.145391768566233,1.119169270984787,0,0.2174800144400924,0.5500945055888253
1.3042369302658554,1.0310496790442019,0,0.3206471624805706,0.4046553067692567
0.9096265388027139,1.3424057420574975,0,0.06435463056591596,0.918540758971547
1.6869576462499634,1.2927838071667215,1,0.5692175585921956,0.8366409873605148
1.4093393383334853,1.0026826690822874,0,0.3889093341230935,0.357836261073388
1.3003898307313588,0.8974039254853527,0,0.3181485387708199,0.1840763084422761
0.8105405226384252,0.9475248982297313,0,0.0,0.2667997296414444
2.2394682872258906,0.8158256714984969,0,0.9280635346458588,0.04943342551849467
1.8555850734747925,0.9737301684921499,0,0.6787381166126307,0.3100508776311694
1.7214173712551708,1.0784525512446264,0,0.591598545919774,0.4828925705008523
2.2089457238682786,1.0414118426536847,0,0.9082396647917408,0.42175780055312057
1.469056252825095,0.7966277996174758,0,0.42769442327504786,0.01774781458989387
1.4429860489338884,1.172990830421723,1,0.41076228284652416,0.6389256532523967
1.7030296829140976,1.2035958645146332,1,0.5796560646700591,0.689438502214744
1.463271047582805,0.9495143752137429,0,0.4239370338821968,0.27008331201231733
1.6725872354293405,0.9516805929502786,0,0.5598842286709657,0.2736586006074225
2.203859421810831,1.363778658596594,0,0.90493620076599,0.9538162271101148
2.124900930651063,1.2800243486823453,0,0.8536540448641529,0.8155818179014636
2.080865550424228,1.3684849851160177,0,0.8250538373270074,0.9615839021900195
0.8463568114286307,0.9866962887748587,0,0.02326205172598865,0.3314511372577327
2.1038722030886143,0.8306234905923354,0,0.8399962549363706,0.07385685855862836
1.4261117864131616,1.2118724498075482,1,0.39980274513745806,0.7030988007641858
1.6520765934448964,0.8866505531254743,0,0.546562926244293,0.16632813432812757
2.0772512334323787,1.0077795431256602,0,0.8227064017981339,0.3662485251457433
1.4598470564042185,0.857083946205473,0,0.42171321163271264,0.11752918363442169
2.043648152055133,1.0157078721053978,0,0.8008817894903435,0.3793340352961816
0.9611058109944088,0.9624093153287606,0,0.09778951544619799,0.29136609053924245
1.1724891301379627,0.8171085637090435,0,0.23507927577650903,0.05155080726260852
0.9043602027764496,0.8067587457535608,0,0.06093423763333216,0.034468689674175663
1.2615902133428074,0.9307810032555224,0,0.29294886741659876,0.2391643466745112
1.0023250045855794,1.1930284517400302,0,0.12456065912995004,0.6719972497794151
2.130035143259242,0.9056495450476063,0,0.8569886259527536,0.197685498822024
2.007105941287151,1.2449011990146786,0,0.777148264164871,0.7576119313508141
1.4500119207423605,0.9871520828629271,0,0.4153254634257901,0.33220341408443493
1.8472773438080263,1.387461828111434,0,0.6733423918247881,0.9929047104302462
1.862508245211413,1.3828405874292338,0,0.6832345952955146,0.9852774674123171
1.3526449070162543,0.9044081310201757,0,0.35208729481014284,0.19563657578939558
1.3741768508123278,1.1207622132501318,0,0.3660719148605126,0.5527236172510059
1.0468327230799659,0.9666229884334177,0,0.15346764209199523,0.2983206533888082
1.2968928335975054,1.1630366352950166,0,0.3158773004331511,0.622496501321031
1.0843249198473794,0.875899004777894,0,0.17781816667127606,0.14858297070099385
